year,metabolite,SiteID,country,city,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday
2015,cocaine,BE002,BE,Antwerp Zuid,567.92,576.23,617.49,525.29,744.64,623.65,692.63
2015,cocaine,BE005,BE,Brussels,395.18,405.3,463.7,600.91,609.57,477.93,353.93
2015,cocaine,BE006,BE,Geraardsbergen,42.1,52.5,59.2,59.42,77.4,52.11,46.1
2015,cocaine,BE007,BE,Koksijde,58.45,37.59,35.79,61.58,82.03,45.86,40
2015,cocaine,BE009,BE,Ninove,68.73,76.2,94.25,138.09,120.41,117.07,74.93
2015,cocaine,BE010,BE,Oostende,68.34,63.75,71.08,81.43,115.12,92.67,72.59
2015,cocaine,CH001,CH,Basel,36.02,39.49,38.77,53.47,49.65,39.49,40.66
2015,cocaine,CH002,CH,Berne,217.1,189.01,203.27,323.61,220.2,233.57,215.78
2015,cocaine,CH003,CH,Geneva,412.01,391.03,478.46,589.24,520.95,327.76,379.35
2015,cocaine,CH004,CH,Lausanne,237.43,269.23,341.73,418.02,422.81,254.45,253.79
2015,cocaine,CH005,CH,Lugano,229.84,209.92,240.2,238.9,218.82,226.04,235.7
2015,cocaine,CH008,CH,Zurich,469.99,455.91,518.89,631.57,840.03,410.99,377.86
2015,cocaine,CY003,CY,Limassol,87.64,101.22,100.6,62.55,70.45,63.21,66.92
2015,cocaine,CZ002,CZ,Budweis,4.81,4.37,4.47,9.08,5.63,6.79,3.02
2015,cocaine,DE001,DE,Berlin (4),153.47,146.28,121.89,137.76,224.5,217.94,182.53
2015,cocaine,DE009,DE,Dortmund,267.12,255.26,270.79,330.18,346.82,230.55,227.53
2015,cocaine,DE010,DE,Dresden,6.01,6.23,6.88,8.87,12.62,7.01,7.28
2015,cocaine,DE011,DE,Dülmen,12.65,17.63,22.62,41.91,45.88,23.83
2015,cocaine,DE026,DE,Munich Gut Großlappen,21.63,,15.95,19.37,,25.97,51.11
2015,cocaine,DK001,DK,Copenhagen,338.62,243.32,150.22,243.31,382.82,515.62,486.17
2015,cocaine,ES001,ES,Barcelona,399.72,519.31,450.81,520.32,504.99,410.45,299.31
2015,cocaine,ES002,ES,Castellon,55.6,117.54,303.96,124.64,122.84,81.29,80.64
2015,cocaine,ES004,ES,Molina de Segura,220.46,235.35,173.62,188.84,311.77,276.39,223.03
2015,cocaine,ES005,ES,Santiago,62.32,90.1,121.86,147.08,179.95,201.38,143.01
2015,cocaine,ES007,ES,Valencia (3),255.57,243.95,279.94,469.77,380.28,355.82,371.3
2015,cocaine,FI001,FI,Espoo,4.73,5.3,4.04,9.38,15.17,8.13,8.12
2015,cocaine,FI003,FI,Helsinki,4.34,5.6,7.76,16.39,18.5,10.98,6.2
2015,cocaine,FI024,FI,Tampere,5.49,4.21,4.87,5.9,5.63,5.79,3.53
2015,cocaine,FI025,FI,Turku,0.65,0.95,1.17,0.75,0.74,0.94,0.73
2015,cocaine,FR005,FR,Paris Seine Centre,126.95,146.26,186.04,239.9,192.55,139.87,99.36
2015,cocaine,GB001,GB,Bristol,240.78,247.42,226.93,309.49,500.45,368.89,249.8
2015,cocaine,GB002,GB,London,746.73,777.57,852.38,1238.8,1259.02,824.75,666.79
2015,cocaine,GR001,GR,Athens,48.43,57.24,68.29,89.56,76.25,48.63,52.8
2015,cocaine,GR003,GR,Mytilene,0.26,0.91,0.19,1.11,9.28,4.3,2.52
2015,cocaine,GR004,GR,Thessaloniki,5.79,7.98,7.57,7.87,9.21,11.83,17.42
2015,cocaine,HR001,HR,Zagreb,92.69,90.69,94.53,102.09,145.14,96.9,81.27
2015,cocaine,IS002,IS,Reykjavik Klettagarðar,51.6,62.01,69.81,50.53,60.45,53.67,56.83
2015,cocaine,IT002,IT,Milan,191.62,171.84,187.85,199.91,217.25,289.45,184.9
2015,cocaine,MT001,MT,Malta,25.67,87.55,68.29,92.09,67.62,66.62,71.27
2015,cocaine,NL001,NL,Amsterdam,251.67,671.98,703.91,990.27,967.26,229.28,677.7
2015,cocaine,NL002,NL,Eindhoven,251.36,89.58,333.75,479.61,569.77,427.87,109.35
2015,cocaine,NL005,NL,Utrecht,184.51,108.95,192.23,255.14,87.07,57.66,151.16
2015,cocaine,NO001,NO,Oslo,66.34,136.18,88.64,239.02,206.99,182.61,140.58
2015,cocaine,PT001,PT,Almada,58.59,57.42,48.48,64.18,73.88,87.09,55.49
2015,cocaine,PT002,PT,Lisbon,231.34,257.38,278.23,308.16,299.3,250.53,225.36
2015,cocaine,PT003,PT,Porto,111.2,83.99,103.26,80.21,56.87,124.67,86.76
2015,cocaine,SK004,SK,Piestany,4.03,3.78,3.92,8.53,11.02,8.01,3.79
2015,MDMA,AT006,AT,Klosterneuburg,16.98,10.99,13.92,16.36,16.94,13.06,8.89
2015,MDMA,BE001,BE,Antwerp Deurne,36.38,76.67,28.98,24.09,31.92,46,26.56
2015,MDMA,BE002,BE,Antwerp Zuid,54.32,61.41,57.27,52.19,129.45,79.8,69.44
2015,MDMA,BE005,BE,Brussels,9.66,8.81,10.32,25.75,60.68,27.59,10.84
2015,MDMA,BE006,BE,Geraardsbergen,4.16,3.17,4.37,11.32,25.14,15.63,8.08
2015,MDMA,BE007,BE,Koksijde,5.11,5.47,3.52,11.14,10.02,10.76,8.52
2015,MDMA,BE009,BE,Ninove,6.19,5.7,7.49,9.96,13.88,15.02,14.83
2015,MDMA,BE010,BE,Oostende,5.98,8.16,7.97,8.05,14.26,11.3,8.56
2015,MDMA,CH001,CH,Basel,7.82,5.28,4.95,2.67,5.16,25.23,15.7
2015,MDMA,CH002,CH,Berne,4.15,3.09,7.16,24.39,27.92,12.92,7.87
2015,MDMA,CH003,CH,Geneva,10.39,10.06,17.01,40.4,50.26,26.83,12.52
2015,MDMA,CH004,CH,Lausanne,12.36,16.27,41.06,82.08,90.49,37.68,20.23
2015,MDMA,CH005,CH,Lugano,2.11,1.46,3.39,9.11,14.08,13.41,10.6
2015,MDMA,CH008,CH,Zurich,10.44,8.43,13.84,42.58,142.92,46.56,19.56
2015,MDMA,CY003,CY,Limassol,2.02,3.33,3.46,2.17,2.08,1.82,1.56
2015,MDMA,CZ002,CZ,Budweis,2.4,2.32,2.11,2.14,20.16,25.13,9.56
2015,MDMA,DE001,DE,Berlin (4),40.99,31.9,20.89,18.05,42.98,41.47,60.66
2015,MDMA,DE009,DE,Dortmund,9.07,9.32,10.37,23.97,34.05,18.82,10.43
2015,MDMA,DE010,DE,Dresden,3.2,2.34,2.9,4.84,11.83,6.45,4.05
2015,MDMA,DE011,DE,Dülmen,2.71,3.48,3.44,15.72,11.19,5.43
2015,MDMA,DE026,DE,Munich Gut Großlappen,5.58,,2.52,3.69,,8.16,16.26
2015,MDMA,DK001,DK,Copenhagen,53.22,33.54,26.89,24.55,45.66,85.12,102.61
2015,MDMA,ES001,ES,Barcelona,30.85,18.49,20.48,34.74,53.1,51.38,27.71
2015,MDMA,ES002,ES,Castellon,4.17,4.08,3.29,2.54,4.12,3.32,2.87
2015,MDMA,ES004,ES,Molina de Segura,4.27,3.05,2.52,3.47,6.72,4.94,4.57
2015,MDMA,ES005,ES,Santiago,10.61,10.73,11.12,11.24,18.44,19.6,19.18
2015,MDMA,ES007,ES,Valencia (3),3.38,2.9,3.53,8.9,19.41,20.49,10.04
2015,MDMA,FI001,FI,Espoo,8.85,9.03,11.15,82.47,139.18,45.32,16.58
2015,MDMA,FI003,FI,Helsinki,10.12,12.82,16.81,72.63,94.21,41.91,20.44
2015,MDMA,FI024,FI,Tampere,15.34,15.02,19.49,34.82,50.56,49.06,12.85
2015,MDMA,FI025,FI,Turku,5.85,8.38,12.66,36,34.28,23.78,10.1
2015,MDMA,FR005,FR,Paris Seine Centre,1.99,1.98,1.97,42.01,62.12,32.14,1.97
2015,MDMA,GB001,GB,Bristol,25.37,22.89,16.26,34.91,111.76,109.93,50.67
2015,MDMA,GB002,GB,London,44.3,43.96,44.1,42.85,113.43,50.48,45.53
2015,MDMA,GR001,GR,Athens,1.22,1.45,6.28,4.62,6.94,1.77,1.74
2015,MDMA,GR003,GR,Mytilene,0.26,0.96,0.19,0.84,0.8,1.47,1.15
2015,MDMA,HR001,HR,Zagreb,16.05,15.56,11.67,35.66,58.63,33.91,19.46
2015,MDMA,IT002,IT,Milan,2.78,2.98,1.39,3.42,11.81,17.38,7.14
2015,MDMA,NL001,NL,Amsterdam,226.86,93.43,81.17,201.78,318.46,74.84,166.6
2015,MDMA,NL002,NL,Eindhoven,53.99,18.35,67.86,88.63,364.84,289.29,34.37
2015,MDMA,NL005,NL,Utrecht,51.25,19.38,62.89,91.17,78.05,44.55,86.8
2015,MDMA,NO001,NO,Oslo,24.7,30.26,17.68,45.77,46.36,69.27,29.6
2015,MDMA,PT001,PT,Almada,1.88,1.71,1.35,4.44,10.73,16.54,5.54
2015,MDMA,PT002,PT,Lisbon,8.67,6.09,9.12,26.23,68.3,29.1,13.01
2015,MDMA,PT003,PT,Porto,6.15,3.71,3.79,4.85,11.8,33.07,8.52
2015,MDMA,SK004,SK,Piestany,0,0,0,0,0,0,0
2015,methamphetamine,AT006,AT,Klosterneuburg,0,0,0,0,0,0,0
2015,methamphetamine,BE001,BE,Antwerp Deurne,17.3,15.07,13.46,14.22,13.41,12.75,14.84
2015,methamphetamine,BE002,BE,Antwerp Zuid,8.16,8.46,7.44,6.09,10.5,11.09,9.91
2015,methamphetamine,BE005,BE,Brussels,3.86,3.35,3.95,3.78,3.59,3.99,3.15
2015,methamphetamine,BE006,BE,Geraardsbergen,0,0,0,0,0,0,0
2015,methamphetamine,BE007,BE,Koksijde,1.06,0.65,1.44,1.29,1.17,0.95,0.91
2015,methamphetamine,BE009,BE,Ninove,0.89,0.73,0.71,0.68,0.98,1.5,1.59
2015,methamphetamine,BE010,BE,Oostende,0.6,0.88,0.91,0.69,0.79,2.05,1.75
2015,methamphetamine,CH001,CH,Basel,4.19,4.17,3.85,11.46,108.14,4.11,288.8
2015,methamphetamine,CH002,CH,Berne,12.1,10.98,11.6,17.35,12.37,12.22,10.94
2015,methamphetamine,CH003,CH,Geneva,7.42,5.96,6.03,6.31,6.6,6.16,5.52
2015,methamphetamine,CH004,CH,Lausanne,3.04,2.23,2.57,2.28,2.73,1.76,1.59
2015,methamphetamine,CH005,CH,Lugano,0,0,0,0,0,0,0
2015,methamphetamine,CH008,CH,Zurich,22.38,18.01,21.91,24.88,30.92,23.28,21.1
2015,methamphetamine,CY003,CY,Limassol,32.25,36.26,35.11,27.32,29.58,33.88,31.46
2015,methamphetamine,CZ002,CZ,Budweis,165.77,171.51,173.46,162.18,124.98,181.68,148.73
2015,methamphetamine,DE001,DE,Berlin (4),8.74,9.18,8.33,8.18,10.88,10.21,8.86
2015,methamphetamine,DE009,DE,Dortmund,0,0,0,0,0,0,0
2015,methamphetamine,DE010,DE,Dresden,127.35,133.15,138.37,128.97,182.94,160.37,178.85
2015,methamphetamine,DE011,DE,Dülmen,0,0,0,0,0,0,0
2015,methamphetamine,DE026,DE,Munich Gut Großlappen,3.49,,6.81,9.45,,7.61,8.52
2015,methamphetamine,DK001,DK,Copenhagen,13.44,11.65,11.09,10.37,11.21,13.75,10.08
2015,methamphetamine,ES001,ES,Barcelona,33.98,41.19,42.9,28.52,29.58,28.41,29.12
2015,methamphetamine,ES002,ES,Castellon,0,0,0,0,0,0,0
2015,methamphetamine,ES004,ES,Molina de Segura,0,0,0,0,0,0,0
2015,methamphetamine,ES005,ES,Santiago,0,0,0,0,0,0,0
2015,methamphetamine,ES007,ES,Valencia (3),1.09,0.65,0.9,0.96,0.8,1.58,2.11
2015,methamphetamine,FI001,FI,Espoo,4.67,4.16,3.28,4.65,5.66,5.27,4.06
2015,methamphetamine,FI003,FI,Helsinki,4.01,3.56,5.18,6.53,6.55,5.04,4.34
2015,methamphetamine,FI024,FI,Tampere,4.61,3.39,3.49,2.28,3.44,3.33,4.07
2015,methamphetamine,FI025,FI,Turku,12.01,13.09,12.78,11.38,10.56,11.61,9.28
2015,methamphetamine,FR005,FR,Paris Seine Centre,0,0,0,0,0,0,0
2015,methamphetamine,GB001,GB,Bristol,1.04,1.23,1.11,0.1,2.74,1.2,0.89
2015,methamphetamine,GB002,GB,London,0,0,0,0,0,0,0
2015,methamphetamine,GR001,GR,Athens,3.69,4.41,5.53,4.8,5.52,3.13,3.72
2015,methamphetamine,GR003,GR,Mytilene,0,0,0,0,0,0,0
2015,methamphetamine,GR004,GR,Thessaloniki,0,0,0,0,0,0,0
2015,methamphetamine,HR001,HR,Zagreb,0,0,0,0,0,0,0
2015,methamphetamine,IS002,IS,Reykjavik Klettagarðar,14.8,18.33,21.02,12.6,13.6,16.6,12.8
2015,methamphetamine,IT002,IT,Milan,12.32,9.35,9.44,9.29,10.17,11.35,8.46
2015,methamphetamine,MT001,MT,Malta,0.67,0.3,0.08,0.07,0.08,0.08,0.08
2015,methamphetamine,NL001,NL,Amsterdam,6.8,5.2,5.24,7.79,6.76,4.13,12.79
2015,methamphetamine,NL005,NL,Utrecht,0,0,0,0,0,0,0
2015,methamphetamine,NO001,NO,Oslo,114.58,178.66,111.57,175.12,100.47,318.52,207.61
2015,methamphetamine,PT001,PT,Almada,0,0,0,0,0,0,0
2015,methamphetamine,PT002,PT,Lisbon,0,0,0,0,0,0,0
2015,methamphetamine,PT003,PT,Porto,0.54,0.49,0.38,0.52,0.12,0.45,0.4
2015,methamphetamine,SK004,SK,Piestany,96.08,61.61,137.68,180.32,169.42,179.96,97.97
2014,amphetamine,BE001,BE,Antwerp Deurne,95.91,91.23,136.77,118.44,132.9,170.18,95.71
2014,amphetamine,BE002,BE,Antwerp Zuid,144.14,202.41,185.12,212.19,226.03,304.38,216.37
2014,amphetamine,BE006,BE,Geraardsbergen,206.56,225.01,326.11,187.8,203.48,184.02,176.88
2014,amphetamine,BE009,BE,Ninove,98.39,101.82,192.64,133.5,154.44,119.63,105.38
2014,amphetamine,CH001,CH,Basel,13.56,15.62,14.2,14.72,32.56,10.18,15.05
2014,amphetamine,CH002,CH,Berne,16.03,16.58,19.08,17.16,19.5,17.14,21.32
2014,amphetamine,CH003,CH,Geneva,0,0,0,0,0,0,0
2014,amphetamine,CH004,CH,Lausanne,6.77,4.8,6.31,13.41,5.75,8.59,5.21
2014,amphetamine,CH005,CH,Lugano,0,0,0,0,0,0,0
2014,amphetamine,CH008,CH,Zurich,13.33,14.66,20.63,34.17,53.27,26.87,16.62
2014,amphetamine,DE001,DE,Berlin (4),92.22,102.97,92.8,133.23,150.4,105.4,126.96
2014,amphetamine,DE009,DE,Dortmund,143.93,145.79,173.37,181.3,91.48,85.25,146.89
2014,amphetamine,DE010,DE,Dresden,22.85,21.73,9.64,16.81,33,30.71,19.32
2014,amphetamine,DE011,DE,Dülmen,48.63,54.13,69.69,100.74,95.74,51.52,52.97
2014,amphetamine,DE026,DE,Munich Gut Großlappen,13.83,13.43,13.71,26.71,38.52,35.79,13.32
2014,amphetamine,ES001,ES,Barcelona,21.05,20.89,28,32.22,37.75,43.56,25.07
2014,amphetamine,ES002,ES,Castellon,0,0,0,0,0,0,0
2014,amphetamine,ES005,ES,Santiago,0,0,0,0,0,0,0
2014,amphetamine,ES007,ES,Valencia (3),7.44,14.59,9.51,12.97,14.86,21.14,22.56
2014,amphetamine,FI001,FI,Espoo,41.73,41.53,48.03,60.07,58.47,46.3,44.26
2014,amphetamine,FI003,FI,Helsinki,60.04,58.54,67.73,79.13,89.38,67.3,57.59
2014,amphetamine,FI004,FI,Joensuu,24.55,18.4,17.42,28.77,20.75,11.6,25.64
2014,amphetamine,FI005,FI,Jyväskylä,51.63,45.77,47.62,54.91,54.07,47.43,47.68
2014,amphetamine,FI009,FI,Kotka,114.26,94.94,90.71,111.74,112.57,103.35,107.38
2014,amphetamine,FI011,FI,Kuopio,25.9,32.69,48.88,72.71,56.76,36.54,29.41
2014,amphetamine,FI012,FI,Lahti,110.66,136.91,150.48,166.96,160.1,122.12,130.07
2014,amphetamine,FI013,FI,Lappeenranta,18.79,19.19,24.93,29.79,25.97,20.64,20.85
2014,amphetamine,FI016,FI,Oulu,23.73,21.49,25.99,25.77,27.19,26.51,23.32
2014,amphetamine,FI020,FI,Rovaniemi,38.07,39.08,49.96,58.99,61.71,47.01,29.93
2014,amphetamine,FI022,FI,Savonlinna,15.64,12.42,13.42,24.33,27.34,28.62,15.64
2014,amphetamine,FI024,FI,Tampere,34.67,34.66,39.74,53.52,52.48,40.01,37.99
2014,amphetamine,FI025,FI,Turku,48.28,47.58,61.09,86.62,73.65,60.09,59.45
2014,amphetamine,FI026,FI,Vaasa,30.48,39.36,48.08,57.25,49.5,40.09,33.44
2014,amphetamine,FR005,FR,Paris Seine Centre,0,0,0,0,0,0,0
2014,amphetamine,GB001,GB,Bristol,87.16,83.24,80.89,90.61,75.68,92.42,70.91
2014,amphetamine,GB002,GB,London,0,0,0,0,0,0,0
2014,amphetamine,GR001,GR,Athens,25,17.5,9.41,12.56,11.52,23.79,18.07
2014,amphetamine,HR001,HR,Zagreb,14.91,9.48,13.49,23.49,23.62,14.81,9.78
2014,amphetamine,IT002,IT,Milan,0,0,0,0,0,0,0
2014,amphetamine,NL001,NL,Amsterdam,71.76,155.41,103.52,78.28,74.48,122.29,23.82
2014,amphetamine,NL002,NL,Eindhoven,,248.42,144.88,204.76,158.92,141.37,324.03
2014,amphetamine,NL005,NL,Utrecht,268.21,82.13,52.91,61.96,42.07,53.33,216.87
2014,amphetamine,PT001,PT,Almada,1.84,2.69,0.49,0.38,0.52,0.52,1
2014,cocaine,BE001,BE,Antwerp Deurne,270.21,270.26,411.34,346.66,418.02,564.83,265.06
2014,cocaine,BE002,BE,Antwerp Zuid,439.3,565.73,551.01,674.66,718.12,859.27,620.77
2014,cocaine,BE006,BE,Geraardsbergen,51.64,59.98,88.82,77.09,92.09,55.82,38.41
2014,cocaine,BE009,BE,Ninove,88.14,111.14,135.71,136.21,152.43,99.92,75.66
2014,cocaine,CH001,CH,Basel,406.34,404.31,435.72,463.67,609.73,445.31,409.23
2014,cocaine,CH002,CH,Berne,336.91,384.9,386.1,374.46,393.3,335.5,344.4
2014,cocaine,CH003,CH,Geneva,355.07,439.72,490.81,613.07,498.59,357.39,378.78
2014,cocaine,CH004,CH,Lausanne,242.43,250.33,346.93,460.52,354.19,258.84,270.03
2014,cocaine,CH005,CH,Lugano,234.1,238.64,244.44,299.11,211.7,185.86,270.35
2014,cocaine,CH008,CH,Zurich,445.62,446.59,548.52,834.48,821.68,586.02,505
2014,cocaine,DE001,DE,Berlin (4),128.02,162.48,167.59,225.79,270.67,187.82,199.32
2014,cocaine,DE009,DE,Dortmund,259.07,272.48,246.27,310.79,192.99,150.62,270.58
2014,cocaine,DE010,DE,Dresden,7.81,6.79,7.33,9.41,9.58,9.98,7.8
2014,cocaine,DE011,DE,Dülmen,12.02,19.33,19.51,42.51,60.92,39.98,28.65
2014,cocaine,DE026,DE,Munich Gut Großlappen,80.77,74.15,64.73,75.85,130.12,125.25,5.33
2014,cocaine,DK001,DK,Copenhagen,275.25,304.94,334.38,451.76,495.45,258.65,272.17
2014,cocaine,ES001,ES,Barcelona,402.79,426.96,509.22,541.81,497.84,440.09,408.99
2014,cocaine,ES002,ES,Castellon,57.84,124.36,163.29,430.13,253.92,131.04,283.38
2014,cocaine,ES005,ES,Santiago,150.4,153.81,171.48,216.84,163.22,144.39,156.07
2014,cocaine,ES007,ES,Valencia (3),179.5,643.1,283.71,385.29,448.62,418.76,288.16
2014,cocaine,FI001,FI,Espoo,4.39,4.8,6.46,7.37,7.26,7.52,5.79
2014,cocaine,FI003,FI,Helsinki,6.85,7.13,9.22,11.41,14.63,9.49,7.04
2014,cocaine,FI004,FI,Joensuu,0.82,0.13,0.13,0.65,0.13,0.13,0.44
2014,cocaine,FI005,FI,Jyväskylä,0.34,0.31,0.33,0.34,0.14,0.14,0.15
2014,cocaine,FI009,FI,Kotka,2.8,1.64,2.03,3.26,8.71,6.95,4.35
2014,cocaine,FI011,FI,Kuopio,6.32,6.39,4.39,3.94,3.42,2.08,3.53
2014,cocaine,FI012,FI,Lahti,7.34,10.16,10.38,12.34,13.89,13.58,9.51
2014,cocaine,FI013,FI,Lappeenranta,3.29,0.79,0.37,1.48,3.38,1.59,1.27
2014,cocaine,FI016,FI,Oulu,0.25,0.26,0.12,0.35,0.3,0.41,0.3
2014,cocaine,FI020,FI,Rovaniemi,0.38,0.35,0.16,0.14,0.28,0.81,0.64
2014,cocaine,FI022,FI,Savonlinna,0.7,0.49,0.46,0.34,0.62,0.33,0.9
2014,cocaine,FI024,FI,Tampere,0.72,0.86,1.86,1.25,0.85,0.72,0.74
2014,cocaine,FI025,FI,Turku,1.43,1.31,1.61,1.63,1.87,1.19,1.38
2014,cocaine,FI026,FI,Vaasa,0.44,0.58,1.27,1.13,0.98,0.41,1.15
2014,cocaine,FR005,FR,Paris Seine Centre,194.71,212.28,232.91,314.97,318.7,192.24,171.92
2014,cocaine,GB001,GB,Bristol,190.39,203.45,223.49,369.63,343.67,223.67,183.79
2014,cocaine,GB002,GB,London,726,729.18,827.17,852.05,696.61,660.29,670.01
2014,cocaine,GR001,GR,Athens,74.47,64.59,66.76,99.04,113.85,78.48,63.24
2014,cocaine,HR001,HR,Zagreb,63.88,60.57,77.83,101.61,106.05,59.26,72.81
2014,cocaine,IT002,IT,Milan,200.79,199.12,214.27,224.73,219.69,201.06,196.68
2014,cocaine,NL001,NL,Amsterdam,634.31,694.61,652,761.88,830.81,814.33,626.72
2014,cocaine,NL002,NL,Eindhoven,,302.91,302.05,449.24,503.15,370.46,357.17
2014,cocaine,NL005,NL,Utrecht,248.16,214.86,184.65,236.38,206.79,192.57,258.01
2014,cocaine,NO001,NO,Oslo,265.93,222.17,252.13,375.34,393.68,223.44,163.84
2014,cocaine,PT001,PT,Almada,53.65,38.91,68.26,71.23,55.03,51.25,43.1
2014,MDMA,BE001,BE,Antwerp Deurne,15.05,11.56,23.14,15.53,24.68,34.56,15.88
2014,MDMA,BE002,BE,Antwerp Zuid,35.6,30.12,35.46,57.56,94.37,103.23,55.37
2014,MDMA,BE006,BE,Geraardsbergen,14.72,12.76,16.86,10.35,10.76,12.9,7.57
2014,MDMA,BE009,BE,Ninove,7.97,5.83,34.42,18.96,21.11,13.77,8.69
2014,MDMA,CH001,CH,Basel,11.45,11.38,15.08,25.91,55.55,26.21,17.92
2014,MDMA,CH002,CH,Berne,7.76,4.12,8.98,19.38,51.58,26.49,13.51
2014,MDMA,CH003,CH,Geneva,8.91,8.6,20.66,51.62,32.82,15.51,10.81
2014,MDMA,CH004,CH,Lausanne,7.07,7.7,22.54,52.84,29.02,15.09,8.93
2014,MDMA,CH005,CH,Lugano,5.31,3.21,0.87,6.43,3.57,2.3,4.05
2014,MDMA,CH008,CH,Zurich,15.49,10.94,16.19,69.35,172.42,78.29,25.25
2014,MDMA,DE001,DE,Berlin (4),17.2,14.45,13.29,23.68,43.25,41.58,46.39
2014,MDMA,DE009,DE,Dortmund,10.55,8.04,3.69,10.96,10.04,13.26,22.23
2014,MDMA,DE010,DE,Dresden,2.86,2.91,2.89,5.04,10.65,6.14,2.79
2014,MDMA,DE011,DE,Dülmen,2.07,3.22,7.43,8.32,17.41,15.1,13.02
2014,MDMA,DE026,DE,Munich Gut Großlappen,11.06,9.67,8.78,10.68,27.07,40,19.18
2014,MDMA,DK001,DK,Copenhagen,0.99,1,49.32,57.62,86.31,1.21,0.99
2014,MDMA,ES001,ES,Barcelona,13.79,11.75,17.94,49.08,48.93,48.52,22.43
2014,MDMA,ES002,ES,Castellon,3.74,4.16,3.54,7.37,3.26,3.34,3.45
2014,MDMA,ES005,ES,Santiago,11.74,11.47,17.04,10.31,9.15,7.25,11.39
2014,MDMA,ES007,ES,Valencia (3),3.3,5.83,3.16,11.67,23.1,9.72,5.97
2014,MDMA,FI001,FI,Espoo,10.4,11.27,7.52,21.1,23.74,11.49,105.55
2014,MDMA,FI003,FI,Helsinki,6.66,6.42,9.26,32.37,44.86,17.46,9.13
2014,MDMA,FI004,FI,Joensuu,1.67,0.88,2.28,1.55,1.8,1.52,1.59
2014,MDMA,FI005,FI,Jyväskylä,4.78,3.54,4.26,6.74,6.69,13.48,4.8
2014,MDMA,FI009,FI,Kotka,3.75,2.44,2.01,9.28,12.97,18.6,5.48
2014,MDMA,FI011,FI,Kuopio,6.04,2.98,5.56,14.78,17.35,3.38,4.92
2014,MDMA,FI012,FI,Lahti,6.99,14.48,26.21,45.73,40.97,26.77,8.69
2014,MDMA,FI013,FI,Lappeenranta,8.88,2.97,2.28,7.94,4.14,2.51,3.5
2014,MDMA,FI016,FI,Oulu,31.86,26.21,35.38,61.8,58.63,32.12,38.62
2014,MDMA,FI020,FI,Rovaniemi,8.26,12.31,14.74,21.19,11.87,14.22,3.8
2014,MDMA,FI022,FI,Savonlinna,0.15,0.78,1.81,2.02,2.17,0.57,0.61
2014,MDMA,FI024,FI,Tampere,4.4,5.48,7.32,19.12,15.84,7.09,8.39
2014,MDMA,FI025,FI,Turku,3.94,5.72,8.2,21.23,20.32,9.77,4.29
2014,MDMA,FI026,FI,Vaasa,6.71,6.5,6.86,15.47,15.3,6.54,3.86
2014,MDMA,FR005,FR,Paris Seine Centre,2.38,2.47,2.4,42.61,58.59,22.62,2.38
2014,MDMA,GB001,GB,Bristol,16.43,12.36,17.92,49.88,66.17,34.06,22.97
2014,MDMA,GB002,GB,London,40.03,43.34,101.7,170.14,42.33,41.83,35.88
2014,MDMA,GR001,GR,Athens,3.28,2.17,2.03,5.24,11.02,4.63,2.46
2014,MDMA,HR001,HR,Zagreb,6.39,5.27,5.19,14.3,30.66,12.35,7.61
2014,MDMA,IT002,IT,Milan,1.62,1.63,2.17,7.07,8.77,4.69,1.77
2014,MDMA,NL001,NL,Amsterdam,126.67,112.4,104.8,111.3,126.41,227.89,244.14
2014,MDMA,NL005,NL,Utrecht,44.24,40.87,43.45,58.62,218.27,118.8,77.56
2014,MDMA,NO001,NO,Oslo,2.39,78.1,64.54,107.75,174.95,102.71,2.01
2014,MDMA,PT001,PT,Almada,0,0,0,0,0,0,0
2014,methamphetamine,BE001,BE,Antwerp Deurne,1.84,1.72,2.43,2.65,2.08,3.83,1.86
2014,methamphetamine,BE002,BE,Antwerp Zuid,12.59,29.83,24.23,23.95,21.06,30.38,19.68
2014,methamphetamine,BE006,BE,Geraardsbergen,0.27,0.54,0.65,0.52,0.63,0.28,0.27
2014,methamphetamine,BE009,BE,Ninove,0.46,0.23,0.66,0.39,0.67,0.54,0.46
2014,methamphetamine,CH001,CH,Basel,13.48,16.17,14.51,12.63,16.22,12.63,13.27
2014,methamphetamine,CH002,CH,Berne,13.92,13.37,8.83,5.34,5.42,12.85,11.89
2014,methamphetamine,CH003,CH,Geneva,0,0,0,0,0,0,0
2014,methamphetamine,CH004,CH,Lausanne,2.21,2.59,4.48,6.41,3.01,3.94,4.01
2014,methamphetamine,CH005,CH,Lugano,0,0,0,0,0,0,0
2014,methamphetamine,CH008,CH,Zurich,17.38,20.84,21.57,22.84,25.05,25.39,19.45
2014,methamphetamine,DE001,DE,Berlin (4),6.06,12.26,6.21,12.97,8.46,10.37,13.05
2014,methamphetamine,DE009,DE,Dortmund,0,0,0,0,0,0,0
2014,methamphetamine,DE010,DE,Dresden,131.77,119.54,115.67,135.83,114.98,153.54,159.8
2014,methamphetamine,DE011,DE,Dülmen,0,0,0,0,0,0,0
2014,methamphetamine,DE026,DE,Munich Gut Großlappen,0,0,0,0,0,0,0
2014,methamphetamine,DK001,DK,Copenhagen,0,0,0,0,0,0,0
2014,methamphetamine,ES001,ES,Barcelona,15.16,20.75,22.02,23.66,24.37,34.65,14.41
